Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Line,PP,GS,L5 TOI,L40 TOI,S TOI,L5 SOG,L40 SOG,S SOG,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Connor McDavid,,,C,9000,EDM,@MON,1,L1,P1,2.96,22.0,21.8,21.8,3.2,3.6,3.6,23.9,23.6,23.6,6.7,40.5,16.2,1.8,19.7,2.2
Leon Draisaitl,,,C,8300,EDM,@MON,1,L2,P1,2.96,22.3,21.7,21.7,2.6,2.9,2.9,23.0,21.2,21.2,8.9,33.5,15.3,1.8,10.1,1.2
Steven Stamkos,,,W,8200,TB,@FLA,1,L1,P1,3.03,17.2,17.8,17.8,3.6,3.4,3.4,20.8,18.9,18.9,6.2,31.5,13.3,1.6,0.0,0.0
Patrick Kane,,,W,8100,CHI,CLS,1,L1,P1,2.81,23.2,21.6,21.6,4.0,3.4,3.4,24.0,17.8,17.8,7.1,28.5,14.0,1.7,31.7,3.9
Max Pacioretty,,,W,8100,VGK,ANH,1,L1,P1,3.21,17.8,17.3,17.3,4.6,4.5,4.5,22.8,19.5,19.5,5.2,33.7,11.9,1.5,6.4,0.8
Sidney Crosby,,,C,7800,PIT,@NYI,4,L1,P1,2.78,21.2,20.5,20.5,2.2,2.5,2.5,8.5,13.3,13.3,2.6,24.0,12.6,1.6,9.6,1.2
Mark Stone,,,W,7700,VGK,ANH,1,L1,P1,3.21,18.0,18.2,18.2,2.0,2.1,2.1,16.3,17.7,17.7,8.5,26.9,11.6,1.5,1.6,0.2
Patrik Laine,,,W,7600,CLS,@CHI,2,L1,P1,2.69,17.1,17.1,17.1,1.8,1.8,1.8,17.6,17.6,17.6,1.0,34.3,12.1,1.6,11.2,1.5
Johnny Gaudreau,,,W,7600,CGY,@VAN,1,L2,P1,3.18,19.1,19.1,19.1,1.8,2.2,2.2,10.9,14.7,14.7,7.4,22.1,11.1,1.5,15.2,2.0
Sebastian Aho,,,C,7500,CAR,@DAL,2,L1,P1,2.81,20.2,20.0,20.0,2.0,2.1,2.1,11.1,12.2,12.2,2.9,21.5,8.6,1.1,26.9,3.6
Aleksander Barkov,,,C,7400,FLA,TB,1,L1,P1,2.47,20.7,21.4,21.4,2.8,3.7,3.7,14.6,17.2,17.2,6.4,28.0,11.8,1.6,11.7,1.6
Jamie Benn,,,W,7400,DAL,CAR,1,L1,P1,2.69,17.3,16.4,16.4,2.6,2.5,2.5,17.4,15.3,15.3,2.9,27.8,9.2,1.2,6.4,0.9
Brayden Point,,,C,7400,TB,@FLA,1,L1,P1,3.03,16.6,17.2,17.2,2.4,3.0,3.0,16.8,17.1,17.1,9.6,24.7,11.5,1.6,31.4,4.2
Mark Scheifele,,,C,7300,WPG,OTT,1,L1,P1,3.46,20.9,22.4,22.4,1.8,2.5,2.5,13.9,16.9,16.9,8.3,25.5,11.9,1.6,17.6,2.4
Filip Forsberg,,,W,7300,NSH,DET,1,L1,P1,3.03,19.6,19.3,19.3,4.8,4.1,4.1,17.7,16.0,16.0,0.7,31.3,10.7,1.5,22.9,3.1
Brock Boeser,,,W,7300,VAN,CGY,2,L1,P1,2.82,18.5,18.4,18.4,1.8,2.4,2.4,10.9,14.2,14.2,0.6,27.8,10.6,1.5,18.4,2.5
Logan Couture,,,C,7300,SJ,@LA,1,L1,P1,3.09,21.1,20.4,20.4,2.4,2.9,2.9,17.3,14.9,14.9,3.1,26.8,10.1,1.4,14.9,2.0
Evgeni Malkin,,,C,7300,PIT,@NYI,4,L2,P1,2.78,20.0,19.2,19.2,2.2,2.0,2.0,12.0,9.2,9.2,2.7,15.8,13.5,1.8,16.8,2.3
Kyle Connor,,,W,7200,WPG,OTT,1,L2,P1,3.46,19.0,19.7,19.7,2.4,2.4,2.4,11.6,14.9,14.9,3.0,26.8,12.6,1.8,11.2,1.6
Dylan Larkin,,,C,7200,DET,@NSH,1,L1,P1,2.47,19.9,20.8,20.8,2.2,3.0,3.0,8.2,11.5,11.5,2.3,20.7,11.1,1.5,9.6,1.3
