Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Connor McDavid,C,9000,EDM,MON,1,16.2,19.7
Leon Draisaitl,C,8300,EDM,MON,2,15.3,10.1
Steven Stamkos,W,8200,TB,FLA,1,13.3,0.0
Patrick Kane,W,8100,CHI,CLS,1,14.0,31.7
Max Pacioretty,W,8100,VGK,ANH,1,11.9,6.4
Sidney Crosby,C,7800,PIT,NYI,1,12.6,9.6
Mark Stone,W,7700,VGK,ANH,1,11.6,1.6
Patrik Laine,W,7600,CLS,CHI,1,12.1,11.2
Johnny Gaudreau,W,7600,CGY,VAN,2,11.1,15.2
Sebastian Aho,C,7500,CAR,DAL,1,8.6,26.9
Aleksander Barkov,C,7400,FLA,TB,1,11.8,11.7
Jamie Benn,W,7400,DAL,CAR,1,9.2,6.4
Brayden Point,C,7400,TB,FLA,1,11.5,31.4
Mark Scheifele,C,7300,WPG,OTT,1,11.9,17.6
Filip Forsberg,W,7300,NSH,DET,1,10.7,22.9
Brock Boeser,W,7300,VAN,CGY,1,10.6,18.4
Logan Couture,C,7300,SJ,LA,1,10.1,14.9
Evgeni Malkin,C,7300,PIT,NYI,2,13.5,16.8
Kyle Connor,W,7200,WPG,OTT,2,12.6,11.2
Dylan Larkin,C,7200,DET,NSH,1,11.1,9.6
Ryan Nugent-Hopkins,W,7200,EDM,MON,1,10.9,8.0
Anze Kopitar,C,7200,LA,SJ,1,10.1,25.8
Anders Lee,W,7100,NYI,PIT,1,9.5,8.0
Jake Guentzel,W,7100,PIT,NYI,1,13.4,9.6
Jonathan Huberdeau,W,7100,FLA,TB,2,11.8,9.6
Victor Hedman,D,7000,TB,FLA,30,10.7,25.0
Joe Pavelski,C,7000,DAL,CAR,1,8.1,18.9
Brendan Gallagher,W,6900,MON,EDM,2,10.5,3.2
Sean Monahan,C,6800,CGY,VAN,2,10.0,19.2
Mathew Barzal,C,6800,NYI,PIT,1,11.0,18.4
Elias Pettersson,C,6700,VAN,CGY,1,0.0,16.0
Tyler Toffoli,W,6700,MON,EDM,1,8.7,6.4
Alex Pietrangelo,D,6700,VGK,ANH,37,10.4,8.0
Andrei Svechnikov,W,6700,CAR,DAL,2,11.1,14.4
Roman Josi,D,6600,NSH,DET,39,12.3,24.5
Alex DeBrincat,W,6600,CHI,CLS,1,10.5,34.9
John Klingberg,D,6600,DAL,CAR,41,8.9,11.7
Blake Wheeler,W,6500,WPG,OTT,3,10.8,17.3
J.T. Miller,W,6500,VAN,CGY,1,11.1,8.0
Brent Burns,D,6400,SJ,LA,44,11.0,1.6
Nikolaj Ehlers,W,6300,WPG,OTT,1,10.5,21.6
Evander Kane,W,6300,SJ,LA,1,10.4,3.2
