Player Name,Salary,Team,Opp,Proj FP,Actual FP
Andrei Vasilevskii,8800,TB,CLS,20.7,22.4
Carter Hart,8600,PHI,BOS,15.4,15.2
Tuukka Rask,8600,BOS,PHI,19.3,13.6
Hunter Miska,8500,COL,LA,0.0,6.4
Connor Hellebuyck,8400,WPG,OTT,19.2,30.4
Jake Allen,8300,MON,VAN,18.1,11.2
Semyon Varlamov,8100,NYI,NJ,21.1,32.0
Thatcher Demko,7200,VAN,MON,15.1,0.0
Joonas Korpisalo,7000,CLS,TB,15.6,15.2
Scott Wedgewood,7000,NJ,NYI,0.0,8.8
Matthew Murray,6900,OTT,WPG,18.6,1.6
Jon Quick,6800,LA,COL,13.3,23.2
