Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Nathan MacKinnon,C,8900,COL,LA,1,15.7,28.5
Steven Stamkos,W,8500,TB,CLS,1,13.3,12.8
Brad Marchand,W,8300,BOS,PHI,1,12.7,12.8
Brayden Point,C,8000,TB,CLS,1,11.5,18.4
Mikko Rantanen,W,7800,COL,LA,1,12.0,31.7
Patrice Bergeron,C,7700,BOS,PHI,1,12.4,21.3
Anders Lee,W,7400,NYI,NJ,1,9.5,12.8
Kyle Connor,W,7400,WPG,OTT,1,12.6,19.2
Mark Scheifele,C,7400,WPG,OTT,1,11.9,21.6
Anze Kopitar,C,7300,LA,COL,1,10.1,26.1
Travis Konecny,W,7200,PHI,BOS,2,10.3,8.0
Brendan Gallagher,W,7100,MON,VAN,1,10.5,1.6
Victor Hedman,D,7100,TB,CLS,20,10.7,14.4
J.T. Miller,W,6900,VAN,MON,1,11.1,10.1
Elias Pettersson,C,6900,VAN,MON,1,12.5,0.0
Claude Giroux,W,6900,PHI,BOS,1,10.2,15.7
Gabriel Landeskog,W,6800,COL,LA,1,11.0,8.0
Brock Boeser,W,6700,VAN,MON,1,10.6,3.2
Blake Wheeler,W,6600,WPG,OTT,1,10.8,16.8
Cam Atkinson,W,6500,CLS,TB,1,9.6,11.7
Mathew Barzal,C,6500,NYI,NJ,1,11.0,38.1
Brady Tkachuk,W,6500,OTT,WPG,1,10.8,3.2
Bo Horvat,C,6400,VAN,MON,2,10.5,32.5
Jakub Voracek,W,6400,PHI,BOS,3,8.6,27.7
Kyle Palmieri,W,6300,NJ,NYI,1,9.1,4.8
Nazem Kadri,C,6200,COL,LA,2,8.4,3.2
Tomas Tatar,W,6200,MON,VAN,1,9.5,13.3
Nick Suzuki,C,5900,MON,VAN,2,8.2,14.4
Cale Makar,D,5800,COL,LA,36,10.0,10.1
Kevin Hayes,C,5800,PHI,BOS,1,8.4,19.7
Nikolaj Ehlers,W,5800,WPG,OTT,2,10.5,21.6
Jeff Petry,D,5700,MON,VAN,39,8.0,14.9
Ondrej Palat,W,5600,TB,CLS,1,7.9,4.8
Shea Weber,D,5600,MON,VAN,42,9.6,4.8
Zachary Werenski,D,5600,CLS,TB,43,9.7,11.2
Pierre-Luc Dubois,C,5600,CLS,TB,1,9.8,1.6
David Krejci,C,5600,BOS,PHI,2,7.7,22.9
Alex Killorn,W,5500,TB,CLS,2,7.1,9.6
Brock Nelson,C,5500,NYI,NJ,2,10.0,18.9
Dustin Brown,W,5400,LA,COL,3,7.6,4.8
Thomas Chabot,D,5300,OTT,WPG,52,9.8,1.6
Seth Jones,D,5300,CLS,TB,53,9.9,3.2
Ivan Provorov,D,5300,PHI,BOS,54,8.7,18.1
Jordan Eberle,W,5300,NYI,NJ,1,8.9,34.1
Jack Hughes,C,5100,NJ,NYI,1,8.1,1.6
Drew Doughty,D,5000,LA,COL,57,8.3,22.1
Oliver Bjorkstrand,W,5000,CLS,TB,3,11.1,25.3
Anthony Cirelli,C,5000,TB,CLS,2,8.2,12.8
James van Riemsdyk,W,5000,PHI,BOS,3,8.3,29.3
Connor Brown,W,4900,OTT,WPG,3,7.5,12.8
Tyler Toffoli,W,4900,MON,VAN,3,8.7,45.6
Paul Stastny,C,4900,WPG,OTT,2,7.6,8.0
Neal Pionk,D,4900,WPG,OTT,64,8.7,4.8
Derek Stepan,C,4800,OTT,WPG,2,7.2,4.8
Jake DeBrusk,W,4800,BOS,PHI,1,8.4,4.8
Samuel Girard,D,4800,COL,LA,67,7.0,0.0
Alex Iafallo,W,4800,LA,COL,1,7.8,9.6
Tanner Pearson,W,4700,VAN,MON,2,8.2,0.0
Jonathan Drouin,W,4700,MON,VAN,2,7.8,9.6
