Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Nathan MacKinnon,C,8900,COL,ANH,1,15.7,17.6
Connor McDavid,C,8700,EDM,WPG,1,16.2,33.6
Sidney Crosby,C,8300,PIT,NYR,1,12.6,20.8
Leon Draisaitl,C,8100,EDM,WPG,2,15.3,26.4
Artemi Panarin,W,8100,NYR,PIT,2,13.3,9.6
Mikko Rantanen,W,7900,COL,ANH,1,12.0,18.4
Evgeni Malkin,C,7800,PIT,NYR,2,13.5,0.0
Jake Guentzel,W,7500,PIT,NYR,1,13.4,16.8
Kyle Connor,W,7500,WPG,EDM,1,12.6,4.8
Anders Lee,W,7400,NYI,NJ,1,9.5,3.2
Mika Zibanejad,C,7400,NYR,PIT,1,14.2,3.2
Mark Scheifele,C,7400,WPG,EDM,1,11.9,13.3
Anze Kopitar,C,7300,LA,STL,1,10.1,33.3
Ryan Nugent-Hopkins,W,7300,EDM,WPG,1,10.9,20.0
Logan Couture,C,7200,SJ,MIN,1,10.1,9.6
Evander Kane,W,7100,SJ,MIN,2,10.4,17.3
Filip Forsberg,W,7000,NSH,DAL,1,10.7,20.5
Brent Burns,D,6800,SJ,MIN,23,11.0,20.0
Mathew Barzal,C,6700,NYI,NJ,1,11.0,0.0
Gabriel Landeskog,W,6700,COL,ANH,1,11.0,6.4
Blake Wheeler,W,6700,WPG,EDM,1,10.8,18.9
Roman Josi,D,6600,NSH,DAL,27,12.3,3.2
Alexander Radulov,W,6500,DAL,NSH,2,9.2,3.2
Kris Letang,D,6300,PIT,NYR,29,10.8,11.2
Ryan O'Reilly,C,6200,STL,LA,1,9.9,20.0
Kevin Fiala,W,6200,MIN,SJ,2,10.3,18.9
Nazem Kadri,C,6200,COL,ANH,3,8.4,4.8
Kyle Palmieri,W,6200,NJ,NYI,1,9.1,16.5
Tomas Hertl,C,6100,SJ,MIN,2,10.2,9.6
Nikolaj Ehlers,W,5900,WPG,EDM,2,10.5,20.0
Cale Makar,D,5900,COL,ANH,36,10.0,3.2
Zach Parise,W,5800,MIN,SJ,1,8.7,28.5
Jaden Schwartz,W,5800,STL,LA,2,9.0,12.8
Rickard Rakell,W,5700,ANH,COL,1,9.2,15.2
Brock Nelson,C,5700,NYI,NJ,2,10.0,4.8
Miro Heiskanen,D,5700,DAL,NSH,42,9.0,1.6
